game_id,date,opponent,is_home,leafs_score,opponent_score,result,total_goals,rest_days,opp_win_pct,opp_goals_per_game,opp_goals_against_per_game,opp_points,opp_l10_wins,leafs_standing_points,leafs_pp_pct,leafs_pk_pct,leafs_corsi_pct,leafs_fenwick_pct,leafs_pdo,leafs_shots_pg,leafs_shots_against_pg,leafs_faceoff_pct,leafs_save_pct,leafs_shooting_pct,leafs_zone_start_pct,opp_pp_pct,opp_pk_pct,opp_corsi_pct,opp_pdo,opp_save_pct
2018020348,2018-11-24,PHI,1,6,0,W,6,1,0.474,3.05,3.42,19,5,26,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1709,0.7848,0.4847,0.9937,0.9103
2018020362,2018-11-26,BOS,1,4,2,W,6,2,0.556,3.11,2.61,22,6,26,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2738,0.8179,0.5247,1.0037,0.9315
2018020379,2018-11-28,SJS,1,5,3,W,8,2,0.5,3.2,3.2,23,5,26,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.224,0.8046,0.5402,0.9875,0.8992
2018020403,2018-12-01,MIN,0,5,3,W,8,3,0.538,3.19,2.92,30,4,38,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2033,0.8167,0.5094,0.9841,0.9166
2018020416,2018-12-04,BUF,0,4,3,W,7,3,0.63,3.15,2.81,37,8,38,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1949,0.8093,0.4997,0.9875,0.9153
2018020429,2018-12-06,DET,1,4,5,L,9,2,0.462,2.92,3.27,27,6,38,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1806,0.7714,0.4711,0.9976,0.9196
2018020446,2018-12-08,BOS,0,3,6,L,9,2,0.538,2.73,2.46,32,5,38,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2738,0.8179,0.5247,1.0037,0.9315
2018020468,2018-12-11,CAR,0,4,1,W,5,3,0.48,2.64,2.76,28,6,38,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1639,0.7931,0.5494,0.9949,0.9215
2018020482,2018-12-13,TBL,0,1,4,L,5,2,0.758,4.06,2.79,51,9,44,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2798,0.8375,0.5172,1.0173,0.921
2018020497,2018-12-15,FLA,0,3,4,L,7,2,0.387,3.26,3.65,30,4,44,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2677,0.813,0.4942,0.9852,0.9065
2018020518,2018-12-18,NJD,0,7,2,W,9,3,0.355,3.03,3.58,29,2,44,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1772,0.8431,0.4688,0.9867,0.9112
2018020531,2018-12-20,FLA,1,6,1,W,7,2,0.387,3.26,3.65,30,4,44,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2677,0.813,0.4942,0.9852,0.9065
2018020552,2018-12-22,NYR,1,5,3,W,8,2,0.452,2.94,3.29,32,3,44,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1938,0.782,0.4607,0.9969,0.9193
2018020563,2018-12-23,DET,1,5,4,W,9,1,0.412,2.88,3.38,33,4,44,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1806,0.7714,0.4711,0.9976,0.9196
2018020582,2018-12-28,CBJ,0,4,2,W,6,5,0.59,3.31,3.05,49,7,54,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1667,0.8489,0.4968,1.0028,0.9177
2018020588,2018-12-29,NYI,1,0,4,L,4,1,0.553,3.0,2.68,46,7,54,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1508,0.8107,0.477,1.02,0.9359
2018020621,2019-01-03,MIN,1,3,4,L,7,5,0.474,2.89,2.84,39,3,54,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2033,0.8167,0.5094,0.9841,0.9166
2018020639,2019-01-05,VAN,1,5,0,W,5,2,0.452,2.95,3.17,42,6,54,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1713,0.811,0.4788,0.9932,0.9158
2018020652,2019-01-07,NSH,1,0,4,L,4,2,0.585,3.02,2.54,50,4,54,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1222,0.8205,0.5233,1.0025,0.9263
2018020672,2019-01-10,NJD,0,4,2,W,6,3,0.395,2.97,3.34,37,5,54,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1772,0.8431,0.4688,0.9867,0.9112
2018020690,2019-01-12,BOS,1,2,3,L,5,2,0.55,2.85,2.62,48,6,54,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2738,0.8179,0.5247,1.0037,0.9315
2018020706,2019-01-14,COL,1,3,6,L,9,2,0.457,3.41,3.2,50,2,58,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2096,0.793,0.5,0.9994,0.9238
2018020729,2019-01-17,TBL,0,4,2,W,6,3,0.766,4.06,2.83,74,8,58,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2798,0.8375,0.5172,1.0173,0.921
2018020733,2019-01-18,FLA,0,1,3,L,4,1,0.378,3.09,3.67,42,2,58,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2677,0.813,0.4942,0.9852,0.9065
2018020754,2019-01-20,ARI,1,2,4,L,6,2,0.444,2.58,2.89,43,5,58,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1628,0.8496,0.4885,0.9877,0.9216
2018020765,2019-01-23,WSH,1,6,3,W,9,3,0.587,3.41,3.02,59,4,58,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2115,0.7972,0.4839,1.0206,0.9205
2018020786,2019-02-01,DET,0,2,3,L,5,7,0.385,2.85,3.35,47,5,63,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1806,0.7714,0.4711,0.9976,0.9196
2018020791,2019-02-02,PIT,1,3,2,W,5,1,0.549,3.55,3.08,62,5,63,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2385,0.8,0.5003,1.0096,0.9291
2018020805,2019-02-04,ANA,1,6,1,W,7,2,0.412,2.35,3.0,51,2,63,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1698,0.797,0.476,0.9998,0.9256
2018020821,2019-02-06,OTT,1,5,4,W,9,2,0.373,3.12,3.76,43,4,63,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2035,0.7917,0.449,0.9941,0.9072
2018020846,2019-02-09,MTL,0,4,3,W,7,3,0.549,3.02,2.92,61,6,63,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2,0.8,0.5,1.0,0.91
2018020859,2019-02-10,NYR,0,1,4,L,5,1,0.44,2.86,3.36,51,5,63,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1938,0.782,0.4607,0.9969,0.9193
2018020873,2019-02-12,COL,0,5,2,W,7,2,0.44,3.38,3.24,52,3,63,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2096,0.793,0.5,0.9994,0.9238
2018020885,2019-02-14,VGK,0,6,3,W,9,2,0.525,2.97,2.85,66,3,75,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1801,0.803,0.5423,0.9944,0.9172
2018020898,2019-02-16,ARI,0,0,2,L,2,2,0.439,2.63,2.93,55,4,75,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1628,0.8496,0.4885,0.9877,0.9216
2018020921,2019-02-19,STL,0,2,3,L,5,3,0.518,2.98,2.89,63,9,75,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1987,0.8013,0.5129,1.007,0.9238
2018020929,2019-02-21,WSH,1,2,3,L,5,2,0.552,3.4,3.17,71,5,75,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2115,0.7972,0.4839,1.0206,0.9205
2018020952,2019-02-23,MTL,1,6,3,W,9,2,0.544,3.04,2.89,69,6,75,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2,0.8,0.5,1.0,0.91
2018020962,2019-02-25,BUF,1,5,3,W,8,2,0.491,2.93,3.11,63,4,75,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1949,0.8093,0.4997,0.9875,0.9153
2018020979,2019-02-27,EDM,1,6,2,W,8,2,0.422,2.8,3.33,61,3,82,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2117,0.748,0.4798,0.9918,0.9152
2018020985,2019-02-28,NYI,0,1,6,L,7,1,0.578,2.91,2.39,81,5,82,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1508,0.8107,0.477,1.02,0.9359
2018021002,2019-03-02,BUF,1,5,2,W,7,2,0.469,2.89,3.16,68,3,82,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1949,0.8093,0.4997,0.9875,0.9153
2018021018,2019-03-04,CGY,0,6,2,W,8,2,0.641,3.59,2.84,89,7,82,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1953,0.797,0.5328,1.0079,0.9202
2018021030,2019-03-06,VAN,0,2,3,L,5,2,0.415,2.77,3.12,63,3,82,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1713,0.811,0.4788,0.9932,0.9158
2018021055,2019-03-09,EDM,0,3,2,W,5,3,0.422,2.8,3.33,61,3,82,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2117,0.748,0.4798,0.9918,0.9152
2018021065,2019-03-11,TBL,1,2,6,L,8,2,0.754,3.89,2.66,102,9,82,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2798,0.8375,0.5172,1.0173,0.921
2018021080,2019-03-13,CHI,1,4,5,L,9,2,0.443,3.41,3.71,71,6,91,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2017,0.7273,0.4934,1.0046,0.9188
2018021093,2019-03-15,PHI,1,7,6,W,13,2,0.479,3.1,3.38,76,6,91,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1709,0.7848,0.4847,0.9937,0.9103
2018021104,2019-03-16,OTT,0,2,6,L,8,1,0.338,2.92,3.68,54,2,91,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2035,0.7917,0.449,0.9941,0.9072
2018021128,2019-03-19,NSH,0,0,3,L,3,3,0.556,2.99,2.68,85,5,91,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1222,0.8205,0.5233,1.0025,0.9263
2018021132,2019-03-20,BUF,0,4,2,W,6,1,0.429,2.77,3.23,69,2,91,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1949,0.8093,0.4997,0.9875,0.9153
2018021154,2019-03-23,NYR,1,1,2,L,3,3,0.394,2.82,3.32,69,1,91,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1938,0.782,0.4607,0.9969,0.9193
2018021169,2019-03-25,FLA,1,7,5,W,12,2,0.443,3.26,3.37,74,4,91,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2677,0.813,0.4942,0.9852,0.9065
2018021185,2019-03-27,PHI,0,4,5,L,9,2,0.479,3.1,3.38,76,6,91,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1709,0.7848,0.4847,0.9937,0.9103
2018021205,2019-03-30,OTT,0,2,4,L,6,3,0.354,2.96,3.67,62,5,99,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2035,0.7917,0.449,0.9941,0.9072
2018021223,2019-04-01,NYI,0,2,1,W,3,2,0.575,2.79,2.44,99,5,99,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1508,0.8107,0.477,1.02,0.9359
2018021231,2019-04-02,CAR,1,1,4,L,5,1,0.544,2.96,2.76,93,5,99,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.1639,0.7931,0.5494,0.9949,0.9215
2018021243,2019-04-04,TBL,1,1,3,L,4,2,0.759,3.97,2.71,124,8,99,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2798,0.8375,0.5172,1.0173,0.921
2018021259,2019-04-06,MTL,0,5,6,L,11,2,0.532,3.01,2.87,92,6,99,0.2159,0.7818,0.5167,0.5001,1.0181,33.26,33.31,0.5262,0.9259,0.0922,0.503,0.2,0.8,0.5,1.0,0.91
2019020001,2019-10-02,OTT,1,5,3,W,8,1,0.2,2.4,3.8,2,1,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1422,0.7609,0.4835,0.99,0.9139
2019020015,2019-10-04,CBJ,0,4,1,W,5,2,0.4,2.2,3.6,4,2,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1525,0.8281,0.485,0.9995,0.9312
2019020019,2019-10-05,MTL,1,5,6,L,11,1,0.333,3.67,4.0,6,2,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2,0.8,0.5,1.0,0.91
2019020034,2019-10-07,STL,1,2,3,L,5,2,0.5,3.17,3.33,8,3,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.235,0.7851,0.5082,1.0109,0.9246
2019020047,2019-10-10,TBL,1,3,7,L,10,3,0.5,3.83,3.0,7,3,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.23,0.8265,0.5315,1.0224,0.9302
2019020066,2019-10-12,DET,0,5,2,W,7,2,0.5,2.83,3.5,6,3,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1488,0.7434,0.4587,0.9655,0.9044
2019020085,2019-10-15,MIN,1,4,2,W,6,3,0.167,2.33,4.17,2,1,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2059,0.7733,0.4965,1.0061,0.9139
2019020093,2019-10-16,WSH,0,3,4,L,7,1,0.429,3.14,3.29,8,3,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1926,0.8376,0.5156,1.0022,0.9113
2019020115,2019-10-19,BOS,1,4,3,W,7,3,0.833,2.67,1.67,10,5,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2472,0.8405,0.5095,1.008,0.929
2019020129,2019-10-21,CBJ,1,3,4,L,7,2,0.4,2.2,3.6,4,2,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1525,0.8281,0.485,0.9995,0.9312
2019020133,2019-10-22,BOS,0,2,4,L,6,1,0.833,2.67,1.67,10,5,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2472,0.8405,0.5095,1.008,0.929
2019020156,2019-10-25,SJS,1,4,1,W,5,3,0.333,2.17,3.67,4,2,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1746,0.8571,0.5039,0.9741,0.8997
2019020163,2019-10-26,MTL,0,2,5,L,7,1,0.333,3.67,4.0,6,2,9,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2,0.8,0.5,1.0,0.91
2019020180,2019-10-29,WSH,1,3,4,L,7,3,0.667,4.0,3.13,23,8,15,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1926,0.8376,0.5156,1.0022,0.9113
2019020209,2019-11-02,PHI,0,4,3,W,7,4,0.5,3.33,3.42,13,4,15,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1835,0.8161,0.502,1.0093,0.9198
2019020228,2019-11-05,LAK,1,3,1,W,4,3,0.308,2.62,4.15,8,3,15,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.171,0.7737,0.5302,0.978,0.9134
2019020237,2019-11-07,VGK,1,2,1,W,3,2,0.571,3.29,2.93,17,6,15,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2101,0.7862,0.5565,0.9897,0.9133
2019020253,2019-11-09,PHI,1,2,3,L,5,2,0.5,3.33,3.42,13,4,15,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1835,0.8161,0.502,1.0093,0.9198
2019020268,2019-11-10,CHI,0,4,5,L,9,1,0.273,2.27,3.09,8,3,15,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1538,0.8162,0.4776,1.0099,0.9239
2019020282,2019-11-13,NYI,0,4,5,L,9,3,0.765,3.18,2.29,27,9,22,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1667,0.8099,0.4686,1.0049,0.9256
2019020294,2019-11-15,BOS,1,2,4,L,6,2,0.632,3.58,2.63,28,6,22,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2472,0.8405,0.5095,1.008,0.929
2019020308,2019-11-16,PIT,0,1,6,L,7,1,0.526,3.21,2.58,22,4,22,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1974,0.8317,0.5119,1.0014,0.915
2019020329,2019-11-19,VGK,0,2,4,L,6,3,0.45,2.95,3.05,21,3,22,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2101,0.7862,0.5565,0.9897,0.9133
2019020343,2019-11-21,ARI,0,3,1,W,4,2,0.55,2.9,2.45,24,5,22,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1826,0.8052,0.4774,1.0017,0.9274
2019020357,2019-11-23,COL,0,5,3,W,8,2,0.579,3.58,2.89,24,4,22,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1974,0.8023,0.524,1.0213,0.9304
2019020379,2019-11-27,DET,0,6,0,W,6,4,0.241,2.14,3.97,17,1,30,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1488,0.7434,0.4587,0.9655,0.9044
2019020392,2019-11-29,BUF,0,4,6,L,10,2,0.444,2.89,3.04,29,3,30,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1888,0.7459,0.4887,1.0031,0.918
2019020405,2019-11-30,BUF,1,2,1,W,3,1,0.444,2.89,3.04,29,3,30,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1888,0.7459,0.4887,1.0031,0.918
2019020428,2019-12-03,PHI,0,1,6,L,7,3,0.556,3.15,2.89,35,5,30,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1835,0.8161,0.502,1.0093,0.9198
2019020434,2019-12-04,COL,1,1,3,L,4,1,0.615,3.73,2.88,34,7,30,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1974,0.8023,0.524,1.0213,0.9304
2019020459,2019-12-07,STL,0,5,2,W,7,3,0.607,3.07,2.68,40,5,30,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.235,0.7851,0.5082,1.0109,0.9246
2019020481,2019-12-10,VAN,0,4,1,W,5,3,0.464,3.29,3.0,30,4,30,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2328,0.8036,0.4741,1.0106,0.9244
2019020494,2019-12-12,CGY,0,2,4,L,6,2,0.448,2.52,2.97,30,3,30,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2237,0.8205,0.5016,0.9919,0.9187
2019020511,2019-12-14,EDM,0,4,1,W,5,2,0.514,3.03,3.11,40,3,36,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2949,0.8387,0.4828,0.9971,0.9112
2019020525,2019-12-17,BUF,1,5,3,W,8,3,0.471,3.15,3.03,39,5,36,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1888,0.7459,0.4887,1.0031,0.918
2019020550,2019-12-20,NYR,0,6,3,W,9,3,0.5,3.22,3.16,36,5,36,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2199,0.7787,0.4662,1.0067,0.9192
2019020556,2019-12-21,DET,1,4,1,W,5,1,0.257,2.17,3.89,21,2,36,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1488,0.7434,0.4587,0.9655,0.9044
2019020569,2019-12-23,CAR,1,8,6,W,14,2,0.606,3.24,2.61,42,6,36,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2128,0.837,0.5393,0.9974,0.914
2019020583,2019-12-27,NJD,0,5,4,W,9,4,0.312,2.41,3.59,25,2,36,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1795,0.8235,0.4617,0.9917,0.9135
2019020593,2019-12-28,NYR,1,4,5,L,9,1,0.5,3.22,3.16,36,5,36,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2199,0.7787,0.4662,1.0067,0.9192
2019020616,2019-12-31,MIN,0,4,1,W,5,3,0.463,3.07,3.34,43,5,49,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2059,0.7733,0.4965,1.0061,0.9139
2019020633,2020-01-02,WPG,0,6,3,W,9,2,0.55,3.12,3.0,47,4,49,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1982,0.7696,0.4893,1.0041,0.9242
2019020646,2020-01-04,NYI,1,3,0,W,3,2,0.658,3.0,2.63,53,6,49,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1667,0.8099,0.4686,1.0049,0.9256
2019020659,2020-01-06,EDM,1,4,6,L,10,2,0.5,2.98,3.19,46,3,49,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2949,0.8387,0.4828,0.9971,0.9112
2019020675,2020-01-08,WPG,1,3,4,L,7,2,0.55,3.12,3.0,47,4,49,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1982,0.7696,0.4893,1.0041,0.9242
2019020707,2020-01-12,FLA,0,4,8,L,12,4,0.533,3.69,3.38,53,6,56,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2178,0.7822,0.5001,1.0023,0.9132
2019020715,2020-01-14,NJD,1,7,4,W,11,2,0.37,2.7,3.54,41,5,56,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1795,0.8235,0.4617,0.9917,0.9135
2019020728,2020-01-16,CGY,1,1,2,L,3,2,0.521,2.73,2.94,55,6,56,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2237,0.8205,0.5016,0.9919,0.9187
2019020747,2020-01-18,CHI,1,2,6,L,8,2,0.458,2.94,3.19,50,7,56,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1538,0.8162,0.4776,1.0099,0.9239
2019020770,2020-01-27,NSH,0,5,2,W,7,7,0.471,3.31,3.35,55,5,63,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1792,0.7644,0.5139,1.001,0.9169
2019020777,2020-01-29,DAL,0,5,3,W,8,2,0.569,2.63,2.53,62,6,63,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2148,0.7969,0.4881,1.0028,0.9296
2019020795,2020-02-01,OTT,1,2,1,W,3,3,0.346,2.73,3.38,46,2,63,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.1422,0.7609,0.4835,0.99,0.9139
2019020809,2020-02-03,FLA,1,3,5,L,8,2,0.56,3.66,3.34,61,7,63,0.226,0.7923,0.5207,0.5136,0.9949,33.21,31.89,0.5231,0.9121,0.0828,0.5056,0.2178,0.7822,0.5001,1.0023,0.9132
